id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
Ugxj95VCSgzJLjeA3lR4AaABAg,0,0,"2025-12-10 18:02:10",@АсеттулаИбейдуллаев-щ2з,"Чём больше ее рекламируют тем больше ненавидишь этот напиток. Чём больше ее рекламируют тем меньше я верю в пользе этого напитка. Не верю рекламе а верю врачам которые категорически просят ее не пить 😊",UC10M6gcww43ZSyH0BxhvfIA,http://www.youtube.com/@%D0%90%D1%81%D0%B5%D1%82%D1%82%D1%83%D0%BB%D0%B0%D0%98%D0%B1%D0%B5%D0%B9%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2-%D1%892%D0%B7,0,,
UgzPxQkbJpZj-LaDgUx4AaABAg,0,0,"2025-12-09 11:07:52",@VanusaAires-s9i,"Essa música deveria ganhar um prêmio, essa música é top pra esse comercial 👏👏👏",UC9y73vKGtmSllpA1Y4e-THA,http://www.youtube.com/@VanusaAires-s9i,0,,
UgxBnhzV4igiG2tHh1J4AaABAg,0,3,"2025-12-09 08:42:11",@CrepakWTF,"Моя любимая реклама Кока колы😢... Как же хорошо, что у нас в Казахстане снова начали крутить эту рекламу. Обожаю её❤",UC1MIlzD9Px5bV2V90TDOssA,http://www.youtube.com/@CrepakWTF,0,,
UgyqJV_3ONvCHyXUG1R4AaABAg,0,0,"2025-12-07 05:46:11",@beybladeburst4134,"imma play this at loop at Christmas coca cola w🎉",UC1advf0ff_y1UDGlrwpiSdQ,http://www.youtube.com/@beybladeburst4134,0,,
UgyRI7ntgdiPIVAUrRZ4AaABAg,0,0,"2025-12-06 22:51:01",@Athena-YTbr,"Uma propaganda que realmente da vontade de assistir ❤",UCNsdVMEJ1mfuEBuANNDmluw,http://www.youtube.com/@Athena-YTbr,0,,
UgwW-6Ye8wFymh4yXf14AaABAg,0,3,"2025-12-02 13:50:46",@lelelessf,"Since mid-November, this ad has been playing after every one ad.I'm not complaining😭✋🏻",UCOpJg7ZYKw3l2GzFxnYAixA,http://www.youtube.com/@lelelessf,0,,
UgxVE3HCH8CKaqHR5dp4AaABAg,0,0,"2025-11-30 08:15:16",@RealKingJAMESIV,"//JAMES Arthur McCoy IV 👍🏽🇺🇸🦅",UC9_MNwdplln3Yh298nLR2ew,http://www.youtube.com/@RealKingJAMESIV,0,,
UgwKohZuofJz-qV1QAZ4AaABAg,0,0,"2025-11-29 16:52:25",@Ради-Давидз7ц,"Това е в България",UCvOZsSfzv4Gay9CYYZ3KEmA,http://www.youtube.com/@%D0%A0%D0%B0%D0%B4%D0%B8-%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%B77%D1%86,0,,
UgyVnD8bDiQrcafyZAh4AaABAg,0,0,"2025-11-29 16:50:17",@Giorgi1433,"you know its christmas when you hear this in tv commercials break",UC4RL-wn01yEmX1WfVtlQ9kQ,http://www.youtube.com/@Giorgi1433,0,,
UgzNeI7As2OAN1mpRol4AaABAg,1,1,"2025-11-26 21:28:48",@FatimaZara-yk7ci,"I found this nice song about Santa Claus. Maybe you like it. https://youtu.be/zqrTT6qAuoc?si=5qCQHWMPvjqAFj5T",UCtEvCXUIfqvyYkjG0hWA_oQ,http://www.youtube.com/@FatimaZara-yk7ci,0,,
UgzNeI7As2OAN1mpRol4AaABAg.AQ-jJPjHA5-AQ2kQTkDzi6,,0,"2025-11-28 01:36:13",@agrosoilder,"No i am Atheist",UCpEO8o-_3gQy96-NA8kK8mw,http://www.youtube.com/@agrosoilder,1,UgzNeI7As2OAN1mpRol4AaABAg,@FatimaZara-yk7ci
UgzqHRhRBUk406-79Lx4AaABAg,0,1,"2025-11-25 13:37:09",@HAYITJON_456,"THANK YOU FOR PLACED THE ADVERTISEMENT ON TV",UCjn8sDlxktAPrb85C3qfBnw,http://www.youtube.com/@HAYITJON_456,0,,
Ugzf8uRzZnq0Dth-4694AaABAg,0,5,"2025-11-24 20:42:26",@michaeldcsf,"The best Coca-Cola commercial about Christmas ever; this year's was terrible.",UC2d-IznbT3AZFQ6hADXhGkw,http://www.youtube.com/@michaeldcsf,0,,
Ugw-pXl0YenTk-ysaC94AaABAg,0,0,"2025-11-22 14:22:59",@Canalfut07,"Esse anúncio marcou muito o natal do ano de 2024😢, e hoje já é dia 22 de novembro de 2025, e nos aproximamos de outro natal. Como o tempo voa😢.💭",UCfSUchMeRPe7-_UXb-GBA3A,http://www.youtube.com/@Canalfut07,0,,
Ugz0Xh9sAVVm5tVZEAh4AaABAg,0,1,"2025-11-17 16:20:13",@ArturGaleiman-n3z,"Please bring this ad back this year.",UCo2tXdZNBVN3cG9LWFz50JA,http://www.youtube.com/@ArturGaleiman-n3z,0,,
Ugwp-j5KGMqK8BhvXh54AaABAg,0,0,"2025-11-17 07:48:57",@Ecepkxd_25,"Şarkı bombaaa her yıl bu reklamı. Yapınn",UCyUZ7C_kcact8h3T6Z59MGA,http://www.youtube.com/@Ecepkxd_25,0,,
UgwlQJUuowcbghKSch94AaABAg,0,0,"2025-11-17 02:27:04",@LiviscaoLegendary,"this commercial is cool",UCwstkeGJDbweHFX4ZS2av9w,http://www.youtube.com/@LiviscaoLegendary,0,,
UgyPrpDVhpmQxBxzDwN4AaABAg,0,0,"2025-11-16 10:42:24",@elson-santos-oficial,"A melhor de todos os tempos. ❤❤❤",UCjwIKjGQEN5esO7B2fyfgVQ,http://www.youtube.com/@elson-santos-oficial,0,,
UgyzFeDGtq2MW0viBVd4AaABAg,0,0,"2025-11-16 01:16:23",@faxiogadeigo,"Por qué rayos suena a una copia de SIA?😂",UCePk0es0t-MxFTvPNKkQeQw,http://www.youtube.com/@faxiogadeigo,0,,
Ugz2nO5J6FitYARGtaZ4AaABAg,0,0,"2025-11-15 22:27:39",@ThiagoOliveira-u3e2t,"Land rover evoque Sonata Corolla",UC7a3_LZI1IpGFUTng6ZmtZw,http://www.youtube.com/@ThiagoOliveira-u3e2t,0,,
UgwpI0LdJYeZJ8tmAbt4AaABAg,1,1,"2025-11-15 17:54:44",@userrssoeo,"25 millions views and 4,5k likes only lol",UCh5dmPxcNSZ2ojnsH1LuFvA,http://www.youtube.com/@userrssoeo,0,,
UgwpI0LdJYeZJ8tmAbt4AaABAg.APZ13yK0cvSAQW7G_gnuw8,,0,"2025-12-09 11:22:33",@VanusaAires-s9i,"Amei esse comercial essa música é linda adoro 👏🤩👏",UC9y73vKGtmSllpA1Y4e-THA,http://www.youtube.com/@VanusaAires-s9i,1,UgwpI0LdJYeZJ8tmAbt4AaABAg,@userrssoeo
UgySOECuBf7phf5MJrh4AaABAg,0,0,"2025-11-15 15:39:01",@lukarko_exe,"Best than AI slop",UCdrRFILP9Ccw5kvVGghHu3A,http://www.youtube.com/@lukarko_exe,0,,
UgzADekKhNnE8YBSeL54AaABAg,0,0,"2025-11-15 11:15:12",@marialuizacass,❤,UC479YcBTKoM7X5Ile3c1h6Q,http://www.youtube.com/@marialuizacass,0,,
Ugx_Xc2SqkUnyX-KHmB4AaABAg,2,8,"2025-11-11 10:12:37",@marioveigarodriguez742,"Like if you want a Christmas like Coca Cola's",UCDubmVIqFzDLz7JObFdIZWg,http://www.youtube.com/@marioveigarodriguez742,0,,
Ugx_Xc2SqkUnyX-KHmB4AaABAg.APNu-mxlBScAPNutRU3jXL,,2,"2025-11-11 10:20:21",@Justy-x7c,"I hope it's like that",UC1alSQ6-sszqt5twjD7ktJA,http://www.youtube.com/@Justy-x7c,1,Ugx_Xc2SqkUnyX-KHmB4AaABAg,@marioveigarodriguez742
Ugx_Xc2SqkUnyX-KHmB4AaABAg.APNu-mxlBScAPUD7XwHHsg,,1,"2025-11-13 21:03:53",@marioveiga4963,"That’s the meaning of coca-cola",UC7vT_1MvEJIVuDYIKwOCQ_w,http://www.youtube.com/@marioveiga4963,1,Ugx_Xc2SqkUnyX-KHmB4AaABAg,@marioveigarodriguez742
UgxGeVH_BSVuOwwOqXt4AaABAg,1,23,"2025-11-09 02:23:26",@nyanpirethecat2257,"Coca-Cola please go back to putting effort into your Christmas ads like this over AI Slop.",UCGNv9Gd43ZEjGbTkTmOq0bg,http://www.youtube.com/@nyanpirethecat2257,0,,
UgxGeVH_BSVuOwwOqXt4AaABAg.APHuid55om0APJSftOFC5K,,2,"2025-11-09 16:48:08",@albanian_archives.3,"I want this back so badly, i dont care if its outdated, it has more soul",UC_wAVPSlWR3rJ7-a5O0ipsw,http://www.youtube.com/@albanian_archives.3,1,UgxGeVH_BSVuOwwOqXt4AaABAg,@nyanpirethecat2257
Ugw2rEb-JP5WXlsd0Wl4AaABAg,0,3,"2025-11-09 00:17:26",@natalene3063,"Song title: Anyone Can Be Santa (Coca-Cola Christmas) Celeste",UCAa8p41RvhD_SalGwABrawA,http://www.youtube.com/@natalene3063,0,,
UgwrnnYRvKyg9zBoYPp4AaABAg,0,4,"2025-11-06 16:04:36",@gordillo1546,"Last good coca cola trailer",UC7DwC_SbhzYqIvo-pfajZww,http://www.youtube.com/@gordillo1546,0,,
Ugwt17HkidBQpHRn3b14AaABAg,1,0,"2025-11-05 21:29:16",@B1gT4asty,"AI slop",UC5YcbBpc6lpkBr-Pa8YOMuA,http://www.youtube.com/@B1gT4asty,0,,
Ugwt17HkidBQpHRn3b14AaABAg.AP9efX14WMsAPB9y8c9xUA,,3,"2025-11-06 11:30:40",@pill-babyfour,"it isnt",UC5hDE3nrNSl-xhZFmjgFvZA,http://www.youtube.com/@pill-babyfour,1,Ugwt17HkidBQpHRn3b14AaABAg,@B1gT4asty
UgzuYLxGLuDgVOzB-tV4AaABAg,1,30,"2025-11-05 03:14:29",@Sprigatitto740,"This was the last good Christmas ad.",UCopCidIkOBHs-ZISBBblrfw,http://www.youtube.com/@Sprigatitto740,0,,
UgzuYLxGLuDgVOzB-tV4AaABAg.AP7hO5MnEEFAPMsFF3mwDM,,0,"2025-11-11 00:38:00",@jonathanperez-r3r,"Esosi usaron ia",UCKEcwf0yRO0VHzg5GuNnm8w,http://www.youtube.com/@jonathanperez-r3r,1,UgzuYLxGLuDgVOzB-tV4AaABAg,@Sprigatitto740
Ugx9lVEyTFKAA8BE2dx4AaABAg,1,68,"2025-11-04 21:33:26",@Welshwolf-zq6zy,"The last good Christmas commercial",UCPZkYSQgI47jc0HEsyixddA,http://www.youtube.com/@Welshwolf-zq6zy,0,,
Ugx9lVEyTFKAA8BE2dx4AaABAg.AP75MCPUoQfAPP8mb1icPE,,3,"2025-11-11 21:49:44",@TehBananaBread,"in 2/3 years you guys wont even notice what is AI generated and will still consume coca-cola.",UCjhjejDH6txUiFEjFSmqsMw,http://www.youtube.com/@TehBananaBread,1,Ugx9lVEyTFKAA8BE2dx4AaABAg,@Welshwolf-zq6zy
UgxYBfsPbsoRsZms6t14AaABAg,0,1,"2025-11-04 18:41:43",@victorylasaventurasdejugue1735,"esto si mejor xd",UC-gpXwCLV4WqMDH5pk_31rg,http://www.youtube.com/@victorylasaventurasdejugue1735,0,,
UgyEAm6okoh3J9pMNYt4AaABAg,0,0,"2025-11-04 17:09:07",@JesusLovesYou-q5t,"PLEASE PLACE THIS ADVERTISEMENT AGAIN THIS YEAR🙏🏻🙏🏻🙏🏻 Sorry NASIBASALOMOVA-j8u if I stole your message. I WANT THIS AD AGAAAAAAAIN",UCNdRoCqPIoU98Y_YqIpjiWA,http://www.youtube.com/@JesusLovesYou-q5t,0,,
UgwHp_vVdFEex6zY5VR4AaABAg,12,138,"2025-10-28 13:18:25",@HAYITJON_456,"PLEASE PLACE THIS ADVERTISEMENT AGAIN THIS YEAR 🙏🏻🙏🏻🙏🏻",UCjn8sDlxktAPrb85C3qfBnw,http://www.youtube.com/@HAYITJON_456,0,,
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11AP43W304G8n,,3,"2025-11-03 17:19:35",@RhodoraAyap-v3h8s,Yes,UC3JqX-lO2U2PyDVbBF8PBAg,http://www.youtube.com/@RhodoraAyap-v3h8s,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11AP5nyvsr2x2,,7,"2025-11-04 09:33:36",@jazzratoon,"Their latest ad is AI....",UCUkiK4j1_bGeDVvo6Gem_Sg,http://www.youtube.com/@jazzratoon,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APCCJHdzqVR,,2,"2025-11-06 21:10:25",@umaveterinaria4433,Yes,UC4O21u9kCBdIayemX2-_nJw,http://www.youtube.com/@umaveterinaria4433,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APG9w9PgM_d,,7,"2025-11-08 10:06:36",@k-kili,"​@jazzratoon they'll probably still reair this one. they've done it last year",UCe5imjtL0WWgrH0h-NmSouA,http://www.youtube.com/@k-kili,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APMWGNvIySF,,0,"2025-11-10 21:17:11",@85-Levin,:(,UCmFkxPCQNTBEx6DACGGGL9A,http://www.youtube.com/@85-Levin,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APN7RNzk9Ld,,0,"2025-11-11 02:59:28",@hid3kir,No,UCuBCa2QvbM6uZCw4VnNxzpw,http://www.youtube.com/@hid3kir,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APi1fuekbxO,,1,"2025-11-19 15:12:27",@NINJASHORTS-c9r,"I think they're going to use this ad again because they haven't made a 15-second commercial yet.",UCTx2YD2b_uEEKJfgJ9CtVyg,http://www.youtube.com/@NINJASHORTS-c9r,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APoHM4qJ-re,,0,"2025-11-22 01:24:52",@Matheuz-w8w,Yep,UCdkuQACCuQ8942QTxVAr1sQ,http://www.youtube.com/@Matheuz-w8w,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APrpvBxumdk,,0,"2025-11-23 10:33:21",@JamieMahon-z2s,"Sorry but if you haven’t seen Coca-Cola brought back the old holidays are coming",UCzfnNHPsMEAtWAlxYKgpDBQ,http://www.youtube.com/@JamieMahon-z2s,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11APuMWgfNUCZ,,0,"2025-11-24 10:05:27",@Aykasoyo,"I still have it",UCpha6P2VU49uMEFbh764Z3Q,http://www.youtube.com/@Aykasoyo,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11AQ7KOygzs3L,,0,"2025-11-29 20:16:17",@truts4996,"they did not listen",UC6xBTebwSmNFV4lath2Si4g,http://www.youtube.com/@truts4996,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
UgwHp_vVdFEex6zY5VR4AaABAg.AOpB8PRJa11AQA-JvA63VN,,1,"2025-11-30 21:09:49",@not_eagleye,"mine has it",UCT-aVsmK0uW34XpQmijWrzg,http://www.youtube.com/@not_eagleye,1,UgwHp_vVdFEex6zY5VR4AaABAg,@HAYITJON_456
Ugw4fDJj7QvZJzIS2X54AaABAg,0,0,"2025-10-28 06:42:40",@daniel307-z4f,"vai ter esse ano 2025",UCB-RRqFYUtM3wQU1vF3LlVQ,http://www.youtube.com/@daniel307-z4f,0,,
UgyKCHIh3Oe4RcByPTB4AaABAg,0,0,"2025-10-21 21:11:25",@DionKelly-v2k,"I love this song",UCQ9L826JSAZMllcj_uqcIWw,http://www.youtube.com/@DionKelly-v2k,0,,
UgwntYOnrqMrG_kgxoZ4AaABAg,0,0,"2025-10-20 13:07:52",@MatthiasSchnitt,"I Love this ❤️",UCyMs1gMmsfOP-om-A4-yWfg,http://www.youtube.com/@MatthiasSchnitt,0,,
UgzeG5gbUY2zRm1ncV54AaABAg,0,0,"2025-10-02 20:37:34",@emmanuelayap8660,"belive for 2025",UCKXmXTRCMyONeCHnDiF-PeA,http://www.youtube.com/@emmanuelayap8660,0,,
UgypEnLZ7spUPfEIo-t4AaABAg,0,1,"2025-09-25 15:07:48",@ramilehuseynova5888,"Coca cola",UC0yLRnVSegQ9tPT_txCWWgA,http://www.youtube.com/@ramilehuseynova5888,0,,
Ugwr4SrlfOhq1WIx4IB4AaABAg,0,0,"2025-09-10 05:52:27",@notcool-v9e,"my fav ad in youtube",UCB5LJBU9R-UJT54g3R_Xn2w,http://www.youtube.com/@notcool-v9e,0,,
UgzUM6naL8Etz9H4qoB4AaABAg,0,0,"2025-08-29 00:09:20",@rodrigocara98,"Celeste has a divine voice",UCvdj0QAhpvfwMhqY33-Yzsw,http://www.youtube.com/@rodrigocara98,0,,
UgzhxkoC2x8vviecH5J4AaABAg,1,0,"2025-08-02 13:41:26",@DuckGold-c2e,https://youtu.be/NPw9oT0-0T4?si=ksbiOOG3h4W_jdHG,UC3supT5t_si0d5atgIzyJcg,http://www.youtube.com/@DuckGold-c2e,0,,
UgzhxkoC2x8vviecH5J4AaABAg.ALKCbpsS2BnALKCcwWlOJ2,,0,"2025-08-02 13:41:35",@DuckGold-c2e,"And divorce",UC3supT5t_si0d5atgIzyJcg,http://www.youtube.com/@DuckGold-c2e,1,UgzhxkoC2x8vviecH5J4AaABAg,@DuckGold-c2e
UgyJlgrk6VrZs8KlpgR4AaABAg,0,0,"2025-06-06 01:50:07",@archive_video_surveillance,"Fuck the Santa and all about christmas.",UCWKae7AXwIy0sVFEBRL-JtA,http://www.youtube.com/@archive_video_surveillance,0,,
UgzVJiK9iX5PTz6Nyg14AaABAg,0,0,"2025-04-27 04:19:06",@Julius11114,"Coca cola clause from Hanky village.",UCVUi4PhFiPAA2pcZ1QcKbvw,http://www.youtube.com/@Julius11114,0,,
UgzzW49Ngw4VYlm0Y2l4AaABAg,0,0,"2025-04-19 09:27:19",@JEVAH5,"Reina Tanaka "" Christmas in "" Ariana Grande "" Christmas in "" Park Bo Young "" Christmas in "" Li Qin "" Christmas in """,UCIsdJqwcMvpMFpsH1j9jJFA,http://www.youtube.com/@JEVAH5,0,,
UgwcyC9FVGVw2wvPUmN4AaABAg,0,0,"2025-04-19 09:25:00",@JEVAH5,"Anya Taylor Joy , Anya Taylor Joy Create Statue in Beach in planet Mars for Celebrate born Jesus Christ",UCIsdJqwcMvpMFpsH1j9jJFA,http://www.youtube.com/@JEVAH5,0,,
UgyPqVh8xZGhyKu70U94AaABAg,0,0,"2025-04-19 09:23:55",@JEVAH5,"Suri Cruise daughter of Tom Cruise Create Statue in Beach in planet Mars for Celebrate born of Jesus Christ",UCIsdJqwcMvpMFpsH1j9jJFA,http://www.youtube.com/@JEVAH5,0,,
UgymIgrAf3ajNHvMzBN4AaABAg,0,0,"2025-03-25 15:08:50",@Rubygillmanfanatic34,"they should've used this instead of that crappy ai one",UCxgu7glkzB5W2lonp_OiROw,http://www.youtube.com/@Rubygillmanfanatic34,0,,
UgwArlGbswVkSRMdEcR4AaABAg,0,0,"2025-03-01 10:32:28",@Alex-ti7lq,"0:12 best part till the end",UCzRw6EYtbfXGdeFo_FlIVdA,http://www.youtube.com/@Alex-ti7lq,0,,
UgyvO-wxCnkjAMw4rgp4AaABAg,0,0,"2025-01-23 11:29:51",@nanekhurtsidze7574,"Good ❤",UC0ajx_RlgtCM6VuFZSXZ4Jg,http://www.youtube.com/@nanekhurtsidze7574,0,,
UgwnBk5uLdIVItNz3_R4AaABAg,0,0,"2025-01-06 10:57:52",@windows95lidl3,"Самая лучшая реклама",UCCQl2a6HlDtbbqFZ1LzMByQ,http://www.youtube.com/@windows95lidl3,0,,
UgwIZK53yG-QJjUYOSF4AaABAg,0,0,"2025-01-04 01:14:14",@olavo6697,"😭😭😭😭😭😭😭😭😭papai Noel sem rola",UCEAqoH0obXlPfLPQntauvUg,http://www.youtube.com/@olavo6697,0,,
UgzcD8tkVWaOUqUhZK94AaABAg,0,0,"2025-01-01 12:08:47",@khashbat_11,2025.01.01🎄✨,UCH3Jyb8sjV3Pk6Hd52lJClg,http://www.youtube.com/@khashbat_11,0,,
UgzKktLyG2VdKgsM5Gl4AaABAg,0,0,"2024-12-31 19:27:25",@deliaroman-ow3fq,"[Music] anyone can be Center l fantasized it a lot with his hat upon my head and his s of Christmas breath l could be Santa Claus",UCIxErY41MlQOOTlXuXMoMyA,http://www.youtube.com/@deliaroman-ow3fq,0,,
UgzdZ30XvIoWBvIcFxp4AaABAg,0,0,"2024-12-30 15:20:22",@elgunmirzzad3879,"A topal Santa Claus",UC9yz541dXSMzSzL5vcxGFUQ,http://www.youtube.com/@elgunmirzzad3879,0,,
Ugymum_a5PrEKxBI3G14AaABAg,0,0,"2024-12-30 11:53:04",@khaydemabogte4532,"This song is FIRE",UCLInA3URGiZQiTJ7ihMY3Kw,http://www.youtube.com/@khaydemabogte4532,0,,
Ugxc7Ag2_zBtlF3fsfR4AaABAg,0,0,"2024-12-29 21:44:54",@alexandremelo7156,"Coca-Coca A Magia Acontece (2023/2025)",UCA8p68Iza5F00QkOZzsabNw,http://www.youtube.com/@alexandremelo7156,0,,
UgyE7D6NTH8sTYBcusJ4AaABAg,0,0,"2024-12-28 15:28:18",@ronaldrezai20,"That’s why he is so fat",UCr2ee_rPaFIhuYfZZMbBozQ,http://www.youtube.com/@ronaldrezai20,0,,
Ugx9CF93MZLYubGYJ5x4AaABAg,0,0,"2024-12-28 12:19:22",@ROWENANAUNGAYAN,0:13,UCQPSIPG21dqUcUfZMLZxldA,http://www.youtube.com/@ROWENANAUNGAYAN,0,,
UgytBMnZI3sv51IWmI94AaABAg,0,0,"2024-12-28 08:50:34",@TheAbsoluteGamer1217,"This song is stuck in my head rn....",UCUSjhTeVREMlRvjawsGt3Mw,http://www.youtube.com/@TheAbsoluteGamer1217,0,,
UgyIJxDk_UalfYnWbOV4AaABAg,0,1,"2024-12-27 13:45:25",@Davi999OFC,"I HATE THIS AD",UC379Sw6_iAGHVR3ht8DEoSw,http://www.youtube.com/@Davi999OFC,0,,
UgzjUYRMszwUavLifB94AaABAg,0,0,"2024-12-26 13:21:28",@SummerBuddiesMMXXV,"Sadly my breath doesn't smell like chrismas",UCRPzg6Qas87yL0F005wKw4w,http://www.youtube.com/@SummerBuddiesMMXXV,0,,
UgyjT4DGezn1Nm6BWh54AaABAg,0,0,"2024-12-26 00:15:42",@RodrigoSantos-e8v,0:07,UCTFKAALCGQnlCc8bwRMj_3w,http://www.youtube.com/@RodrigoSantos-e8v,0,,
UgzsQS9PYjVDGnUI0bN4AaABAg,0,0,"2024-12-25 09:50:45",@luisvargasduran2889,"Nossa, Papai Noel parece o Lules, e os outros tudo membro da gangue do PT. Comunista é fogo, não acredita em Jesus mas não perde a ocasião. E esss dois Papais da máquina de Coca? Qual o pronome deles? Eles vão fazer troca troca atrás da máquina?? Eles tão tlistinhos por causa do Trump???? Hasta la revolución, companero !!!!!!!!!! Kkkkkkkkkkk",UCMPqHPHrE473YmzQA6_cTmw,http://www.youtube.com/@luisvargasduran2889,0,,
UgyllUSvrSrtkAmGtiF4AaABAg,0,0,"2024-12-25 06:09:09",@AshtonSamuel-z6n,"This is wholesome😊",UCMdqWPHNkHKqKlh8BxIui-w,http://www.youtube.com/@AshtonSamuel-z6n,0,,
Ugz8bWXVhlhshec5neZ4AaABAg,0,0,"2024-12-24 23:15:01",@davisousa9860,"Why is this so addictive",UCfpWhDdt1pEgpEzfYHs1QTQ,http://www.youtube.com/@davisousa9860,0,,
Ugy-ASCyvvDGzHuGu6N4AaABAg,0,0,"2024-12-24 21:15:27",@GildeNiterói-j2f,"Pelo menos nao é o timo club e a manteiga presidente pqp",UCKfVQ3I2ulb3gwhhikj87RQ,http://www.youtube.com/@GildeNiter%C3%B3i-j2f,0,,
Ugy4IQgM3ubdRNLmjYx4AaABAg,0,1,"2024-12-24 12:19:03",@pedromedinna1629,"A voz dessa cantora é irritante! Não surporto seu timbre de voz. Essa propaganda é insuportável! Não consigo assisti-la nem por dois segundos.",UCdjyBtcqb2p5MTqmV9F8Tnw,http://www.youtube.com/@pedromedinna1629,0,,
UgwWwHGM2RGADkrUp_V4AaABAg,0,1,"2024-12-24 11:44:22",@Firmzion2014,"Anyone can be Santa A fantasized did allowed With his head upon my head And he sold a Christmas grand I could be Santa Claus",UCYJ8UypE1TmLrHDrMRZ8rJQ,http://www.youtube.com/@Firmzion2014,0,,
UgwwaqiZrysv6AUzXhR4AaABAg,1,26,"2024-12-24 10:58:17",@Obeseity-t3i,"Out of the thousands of ads ive sawn in my life this ad is the best of them all!",UCbQuuHMq7QQn8aQeWo3810w,http://www.youtube.com/@Obeseity-t3i,0,,
UgwwaqiZrysv6AUzXhR4AaABAg.ACQrG_Nvw0YACSvjnF_TXU,,0,"2024-12-25 06:15:51",@jshhlsngwp,Same,UCvxJLvrOMDU-gzss2vRhMbw,http://www.youtube.com/@jshhlsngwp,1,UgwwaqiZrysv6AUzXhR4AaABAg,@Obeseity-t3i
UgxD1gIv99FiI8UIlCV4AaABAg,4,0,"2024-12-23 23:52:00",@real._.magaldi,"Name song?",UCWOZDYtQmEOvL9yV4s6XALQ,http://www.youtube.com/@real._.magaldi,0,,
UgxD1gIv99FiI8UIlCV4AaABAg.ACPf0_RpTHuACQrJAzFMhU,,2,"2024-12-24 10:58:39",@Obeseity-t3i,"It's not a song it's a ad...",UCbQuuHMq7QQn8aQeWo3810w,http://www.youtube.com/@Obeseity-t3i,1,UgxD1gIv99FiI8UIlCV4AaABAg,@real._.magaldi
UgxD1gIv99FiI8UIlCV4AaABAg.ACPf0_RpTHuACRmYCNMnpH,,1,"2024-12-24 19:36:15",@Epikface48,"Celeste - Anyone Can Be Santa",UCB7eyVAkpQ2hWNlIgsZIr-Q,http://www.youtube.com/@Epikface48,1,UgxD1gIv99FiI8UIlCV4AaABAg,@real._.magaldi
UgxD1gIv99FiI8UIlCV4AaABAg.ACPf0_RpTHuACUcx7IjwRs,,2,"2024-12-25 22:10:07",@omdg.official,"@The_sapper-gnb bro got humbled 🙏😭",UC6rWKDVCtVAsIqSI7QCISvg,http://www.youtube.com/@omdg.official,1,UgxD1gIv99FiI8UIlCV4AaABAg,@real._.magaldi
UgxD1gIv99FiI8UIlCV4AaABAg.ACPf0_RpTHuACa0j8SjLOY,,0,"2024-12-28 09:42:07",@Obeseity-t3i,"Wait what it's a song sorry bro I didn't know",UCbQuuHMq7QQn8aQeWo3810w,http://www.youtube.com/@Obeseity-t3i,1,UgxD1gIv99FiI8UIlCV4AaABAg,@real._.magaldi
Ugwe08bPmG7nI1ZHue14AaABAg,0,4,"2024-12-23 04:05:30",@LitaCavalcanti-o5l,"🎄✨ Christmas is not about Santa Claus, a Jewish character invented for marketing 🎅💸. It is so much more: it is the birth of Jesus, the Son of God 🌟, the Savior of the world, who came to bring hope, peace, and eternal love to humanity 🙏❤. Let us celebrate this season by remembering His divine light 🌠 and the true purpose of these days: to draw closer to God, live in faith, and share His love with others 🤝🕊. May Jesus always be the center of your heart! 🎁✨ Merry Christmas! 🎇💖",UCwBNivhOKBqOQMLqJzWpNow,http://www.youtube.com/@LitaCavalcanti-o5l,0,,
